"No.","Time","Source","Destination","Protocol","Length","Info"
"1510","576.525421","118.107.82.109","147.32.83.245","TCP","74","53569  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1400 WS=4 SACK_PERM=1 TSval=12910514 TSecr=0"
"1511","576.526428","147.32.83.245","118.107.82.109","TCP","54","445  >  53569 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1512","577.257435","118.107.82.109","147.32.83.245","TCP","74","[TCP Retransmission] [TCP Port numbers reused] 53569  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1400 WS=4 SACK_PERM=1 TSval=12910587 TSecr=0"
"1513","577.258015","147.32.83.245","118.107.82.109","TCP","54","445  >  53569 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1514","577.319863","147.32.83.245","172.217.23.206","TLSv1.2","90","Application Data"
"1515","577.320544","172.217.23.206","147.32.83.245","TCP","60","443  >  60762 [RST] Seq=3709 Win=0 Len=0"
"1516","577.320992","147.32.83.245","172.217.23.206","TCP","66","60762  >  443 [FIN, ACK] Seq=3998 Ack=3709 Win=1947 Len=0 TSval=135831 TSecr=421136115"
"1517","577.428425","147.32.83.245","104.244.42.194","TLSv1.2","97","Encrypted Alert"
"1518","577.429254","147.32.83.245","104.244.42.194","TCP","66","60752  >  443 [FIN, ACK] Seq=16503 Ack=5671 Win=105024 Len=0 TSval=135858 TSecr=2845365844"
"1519","577.436039","104.244.42.194","147.32.83.245","TLSv1.2","97","Encrypted Alert"
"1520","577.436073","104.244.42.194","147.32.83.245","TCP","66","443  >  60752 [FIN, ACK] Seq=5702 Ack=16503 Win=66560 Len=0 TSval=2845368448 TSecr=135858"
"1521","577.436598","104.244.42.194","147.32.83.245","TCP","66","443  >  60752 [ACK] Seq=5703 Ack=16504 Win=66560 Len=0 TSval=2845368448 TSecr=135858"
"1522","577.437315","147.32.83.245","104.244.42.194","TCP","54","60752  >  443 [RST] Seq=16503 Win=0 Len=0"
"1523","577.437343","147.32.83.245","104.244.42.194","TCP","54","60752  >  443 [RST] Seq=16503 Win=0 Len=0"
"1524","577.437358","147.32.83.245","104.244.42.194","TCP","54","60752  >  443 [RST] Seq=16504 Win=0 Len=0"
"1525","584.726816","147.32.83.157","147.32.83.245","TCP","78","1337  >  46032 [PSH, ACK] Seq=33 Ack=618 Win=65792 Len=12 TSval=277395 TSecr=128553"
"1526","584.729755","147.32.83.245","147.32.83.157","TCP","79","46032  >  1337 [PSH, ACK] Seq=618 Ack=45 Win=87616 Len=13 TSval=137683 TSecr=277395"
"1527","584.928516","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=45 Ack=631 Win=65792 Len=0 TSval=277415 TSecr=137683"
"1528","584.929374","147.32.83.245","147.32.83.157","TCP","205","46032  >  1337 [PSH, ACK] Seq=631 Ack=45 Win=87616 Len=139 TSval=137733 TSecr=277415"
"1529","585.134157","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=45 Ack=770 Win=65792 Len=0 TSval=277436 TSecr=137733"
"1530","604.625645","89.248.172.140","147.32.83.245","TCP","60","51240  >  8444 [SYN] Seq=0 Win=1024 Len=0"
"1531","604.626346","147.32.83.245","89.248.172.140","TCP","54","8444  >  51240 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1532","607.780225","104.152.52.23","147.32.83.245","TCP","60","45078  >  1604 [SYN] Seq=0 Win=1024 Len=0"
"1533","607.781144","147.32.83.245","104.152.52.23","TCP","54","1604  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1534","611.733588","104.152.52.23","147.32.83.245","TCP","60","45078  >  8999 [SYN] Seq=0 Win=1024 Len=0"
"1535","611.734430","147.32.83.245","104.152.52.23","TCP","54","8999  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1536","623.265373","104.152.52.23","147.32.83.245","TCP","60","45078  >  1512 [SYN] Seq=0 Win=1024 Len=0"
"1537","623.266311","147.32.83.245","104.152.52.23","TCP","54","1512  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1538","623.977591","121.37.28.18","147.32.83.245","TCP","74","58724  >  6379 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=572490810 TSecr=0 WS=128"
"1539","623.978342","147.32.83.245","121.37.28.18","TCP","74","6379  >  58724 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=147495 TSecr=572490810 WS=64"
"1540","623.978623","121.37.28.18","147.32.83.245","TCP","60","58724  >  6379 [RST, ACK] Seq=1 Ack=4261956521 Win=0 Len=0"
"1541","624.977960","147.32.83.245","121.37.28.18","TCP","74","[TCP Retransmission] 6379  >  58724 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=147745 TSecr=572490810 WS=64"
"1542","625.239556","121.37.28.18","147.32.83.245","TCP","60","58724  >  6379 [RST] Seq=1 Win=0 Len=0"
"1543","635.302020","111.254.66.98","147.32.83.245","TCP","66","49224  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1440 WS=4 SACK_PERM=1"
"1544","635.302397","147.32.83.245","111.254.66.98","TCP","54","445  >  49224 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1545","635.491969","PcsCompu_d3:2e:b1","Broadcast","ARP","60","Who has 147.32.83.245? Tell 147.32.83.157"
"1546","635.492919","PcsCompu_c7:40:4d","PcsCompu_d3:2e:b1","ARP","42","147.32.83.245 is at 08:00:27:c7:40:4d"
"1547","635.493648","147.32.83.157","147.32.83.245","TCP","78","1337  >  46032 [PSH, ACK] Seq=45 Ack=770 Win=65792 Len=12 TSval=282472 TSecr=137733"
"1548","635.496527","147.32.83.245","147.32.83.157","TCP","75","46032  >  1337 [PSH, ACK] Seq=770 Ack=57 Win=87616 Len=9 TSval=150374 TSecr=282472"
"1549","635.709382","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=57 Ack=779 Win=65792 Len=0 TSval=282493 TSecr=150374"
"1550","635.710003","147.32.83.245","147.32.83.157","TCP","184","46032  >  1337 [PSH, ACK] Seq=779 Ack=57 Win=87616 Len=118 TSval=150428 TSecr=282493"
"1551","635.912989","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=57 Ack=897 Win=65536 Len=0 TSval=282514 TSecr=150428"
"1552","636.115774","111.254.66.98","147.32.83.245","TCP","66","[TCP Retransmission] [TCP Port numbers reused] 49224  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1440 WS=4 SACK_PERM=1"
"1553","636.116470","147.32.83.245","111.254.66.98","TCP","54","445  >  49224 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1554","637.015720","111.254.66.98","147.32.83.245","TCP","62","[TCP Retransmission] [TCP Port numbers reused] 49224  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1440 SACK_PERM=1"
"1555","637.016450","147.32.83.245","111.254.66.98","TCP","54","445  >  49224 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1556","646.009798","104.152.52.23","147.32.83.245","TCP","60","45078  >  5223 [SYN] Seq=0 Win=1024 Len=0"
"1557","646.011107","147.32.83.245","104.152.52.23","TCP","54","5223  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1558","663.410588","104.152.52.23","147.32.83.245","TCP","60","45078  >  8834 [SYN] Seq=0 Win=1024 Len=0"
"1559","663.411336","147.32.83.245","104.152.52.23","TCP","54","8834  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1560","673.700878","147.32.83.157","147.32.83.245","TCP","72","1337  >  46032 [PSH, ACK] Seq=57 Ack=897 Win=65536 Len=6 TSval=286292 TSecr=150428"
"1561","673.703439","147.32.83.245","147.32.83.157","TCP","71","46032  >  1337 [PSH, ACK] Seq=897 Ack=63 Win=87616 Len=5 TSval=159926 TSecr=286292"
"1562","673.912529","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=63 Ack=902 Win=65536 Len=0 TSval=286314 TSecr=159926"
"1563","673.913308","147.32.83.245","147.32.83.157","TCP","108","46032  >  1337 [PSH, ACK] Seq=902 Ack=63 Win=87616 Len=42 TSval=159978 TSecr=286314"
"1564","674.131597","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=63 Ack=944 Win=65536 Len=0 TSval=286336 TSecr=159978"
"1565","677.019340","80.82.64.73","147.32.83.245","TCP","60","42870  >  23025 [SYN] Seq=0 Win=1024 Len=0"
"1566","677.020200","147.32.83.245","80.82.64.73","TCP","54","23025  >  42870 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1567","678.538260","PcsCompu_d3:2e:b1","PcsCompu_c7:40:4d","ARP","60","Who has 147.32.83.245? Tell 147.32.83.157"
"1568","678.539647","PcsCompu_c7:40:4d","PcsCompu_d3:2e:b1","ARP","42","147.32.83.245 is at 08:00:27:c7:40:4d"
"1569","680.477172","141.98.81.141","147.32.83.245","TCP","74","56133  >  22 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=629883553 TSecr=0 WS=1024"
"1570","680.477876","147.32.83.245","141.98.81.141","TCP","54","22  >  56133 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1571","693.976600","104.152.52.23","147.32.83.245","TCP","60","45078  >  829 [SYN] Seq=0 Win=1024 Len=0"
"1572","693.977090","147.32.83.245","104.152.52.23","TCP","54","829  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1573","722.432738","104.152.52.23","147.32.83.245","TCP","60","45078  >  8333 [SYN] Seq=0 Win=1024 Len=0"
"1574","722.433164","147.32.83.245","104.152.52.23","TCP","54","8333  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1575","733.121783","104.152.52.23","147.32.83.245","TCP","60","45078  >  7474 [SYN] Seq=0 Win=1024 Len=0"
"1576","733.122418","147.32.83.245","104.152.52.23","TCP","54","7474  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1577","740.421523","104.152.52.23","147.32.83.245","TCP","60","45078  >  8008 [SYN] Seq=0 Win=1024 Len=0"
"1578","740.422552","147.32.83.245","104.152.52.23","TCP","54","8008  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1579","749.784221","PcsCompu_d3:2e:b1","Broadcast","ARP","60","Who has 147.32.83.245? Tell 147.32.83.157"
"1580","749.784712","PcsCompu_c7:40:4d","PcsCompu_d3:2e:b1","ARP","42","147.32.83.245 is at 08:00:27:c7:40:4d"
"1581","749.785187","147.32.83.157","147.32.83.245","TCP","113","1337  >  46032 [PSH, ACK] Seq=63 Ack=944 Win=65536 Len=47 TSval=293901 TSecr=159978"
"1582","749.823773","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=944 Ack=110 Win=87616 Len=0 TSval=178956 TSecr=293901"
"1583","749.829555","147.32.83.245","147.32.83.157","TCP","81","46032  >  1337 [PSH, ACK] Seq=944 Ack=110 Win=87616 Len=15 TSval=178957 TSecr=293901"
"1584","749.832697","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=959 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293901"
"1585","749.832716","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=2407 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293901"
"1586","749.832851","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=3855 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293901"
"1587","749.832947","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=5303 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293901"
"1588","749.833044","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=6751 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293901"
"1589","749.833112","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=8199 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293901"
"1590","749.833216","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=9647 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293901"
"1591","749.833313","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=11095 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293901"
"1592","749.833392","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=12543 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293901"
"1593","749.833447","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=110 Ack=8199 Win=66560 Len=0 TSval=293906 TSecr=178957"
"1594","749.833757","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=110 Ack=13991 Win=66560 Len=0 TSval=293906 TSecr=178958"
"1595","749.834074","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=13991 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1596","749.834117","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=15439 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1597","749.834157","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=16887 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1598","749.834192","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=18335 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1599","749.834225","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=19783 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1600","749.834258","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=21231 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1601","749.834292","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=22679 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1602","749.834325","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=24127 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1603","749.834358","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=25575 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1604","749.834392","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=27023 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1605","749.834424","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=28471 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1606","749.834458","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=29919 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1607","749.834524","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=110 Ack=21231 Win=66560 Len=0 TSval=293906 TSecr=178958"
"1608","749.834733","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=31367 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1609","749.834757","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [PSH, ACK] Seq=32815 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1610","749.834762","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=34263 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1611","749.834767","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=35711 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1612","749.834910","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=110 Ack=31367 Win=62208 Len=0 TSval=293906 TSecr=178958"
"1613","749.834975","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=37159 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1614","749.834985","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=38607 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1615","749.835070","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=40055 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1616","749.835076","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=41503 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1617","749.835082","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=42951 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1618","749.835267","147.32.83.157","147.32.83.245","TCP","66","[TCP Window Update] 1337  >  46032 [ACK] Seq=110 Ack=31367 Win=65536 Len=0 TSval=293906 TSecr=178958"
"1619","749.835360","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=110 Ack=40055 Win=56832 Len=0 TSval=293906 TSecr=178958"
"1620","749.835547","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=110 Ack=44399 Win=52480 Len=0 TSval=293906 TSecr=178958"
"1621","749.835664","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=44399 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1622","749.835673","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=45847 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1623","749.835682","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=47295 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1624","749.835687","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=48743 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1625","749.835694","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=50191 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1626","749.835699","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=51639 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1627","749.835704","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=53087 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1628","749.836017","147.32.83.157","147.32.83.245","TCP","66","[TCP Window Update] 1337  >  46032 [ACK] Seq=110 Ack=44399 Win=66560 Len=0 TSval=293906 TSecr=178958"
"1629","749.836266","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=110 Ack=54535 Win=56320 Len=0 TSval=293906 TSecr=178958"
"1630","749.836272","147.32.83.157","147.32.83.245","TCP","66","[TCP Window Update] 1337  >  46032 [ACK] Seq=110 Ack=54535 Win=59904 Len=0 TSval=293906 TSecr=178958"
"1631","749.836417","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=54535 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1632","749.836443","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=55983 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1633","749.836488","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=57431 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1634","749.836496","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=58879 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1635","749.836506","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=60327 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1636","749.836512","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=61775 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1637","749.836549","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=63223 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1638","749.836556","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=64671 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1639","749.836562","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=66119 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1640","749.836605","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=67567 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1641","749.836617","147.32.83.157","147.32.83.245","TCP","66","[TCP Window Update] 1337  >  46032 [ACK] Seq=110 Ack=54535 Win=66560 Len=0 TSval=293906 TSecr=178958"
"1642","749.837028","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=110 Ack=55983 Win=66560 Len=0 TSval=293906 TSecr=178958"
"1643","749.837033","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=110 Ack=69015 Win=55552 Len=0 TSval=293906 TSecr=178958"
"1644","749.837315","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=69015 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1645","749.837322","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=70463 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1646","749.837328","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=71911 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1647","749.837334","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=73359 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1648","749.837375","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=74807 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1649","749.837381","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=76255 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1650","749.837387","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=77703 Ack=110 Win=87616 Len=1448 TSval=178958 TSecr=293906"
"1651","749.837461","147.32.83.157","147.32.83.245","TCP","66","[TCP Window Update] 1337  >  46032 [ACK] Seq=110 Ack=69015 Win=58880 Len=0 TSval=293906 TSecr=178958"
"1652","749.837467","147.32.83.157","147.32.83.245","TCP","66","[TCP Window Update] 1337  >  46032 [ACK] Seq=110 Ack=69015 Win=66560 Len=0 TSval=293906 TSecr=178958"
"1653","749.837922","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=110 Ack=77703 Win=60672 Len=0 TSval=293906 TSecr=178958"
"1654","749.837928","147.32.83.157","147.32.83.245","TCP","66","[TCP Window Update] 1337  >  46032 [ACK] Seq=110 Ack=77703 Win=66560 Len=0 TSval=293906 TSecr=178958"
